pattern,symbol,n,avg_d1,bucket,edge_score,stability_score,target,regime,hit_pct,base_pct,real_lift_pp,status,rule,mandate,rule_family,screener_tier,prior_score
FALCPAT_7862,NIACL,23,1.606,1-2%,36.938,7.7021054264402276,hit_10pc_20d,breakout,43.09626986150055,30.24927834188964,12.846991519610912,PROMOTED,distance from 10-day high >= -2.5243 AND close position in weekly range >= 0.4998 AND weekly range % >= 7.5026,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,5.103954451538801
FALCPAT_8594,BEML,32,1.456,1-2%,46.592,8.236379787260907,hit_15pc_20d,other,33.35467349551857,19.56237142322798,13.792302072290587,PROMOTED,volatility (20d ATR%) <= 4.4669 AND volatility (20d ATR%) >= 4.1346 AND close position in weekly range <= 0.8334 AND close position in weekly range >= 0.4229,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|weekly_weak_close,B_broad_edge,5.090915009495195
FALCPAT_7904,NEULANDLAB,29,1.496,1-2%,43.384,8.056206551473217,hit_10pc_20d,breakout,45.67590260285475,30.24927834188964,15.426624260965106,PROMOTED,volatility (20d ATR%) >= 2.5516 AND slope of 50-DMA <= 1.0067 AND close position in weekly range >= 0.4291 AND distance from 20-week SMA >= 8.4253,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,5.0881912829665845
FALCPAT_8970,MAZDOCK,52,1.281,1-2%,66.612,9.23742236773874,,,,,,,,,other,B_broad_edge,5.085943941260268
FALCPAT_6431,VIJAYA,35,1.419,1-2%,49.665,8.394917212218356,hit_15pc_20d,other,24.274961257471773,18.31582194494749,5.959139312524281,PROMOTED,volatility (20d ATR%) >= 2.6908 AND distance from 60-day high <= -15.9195 AND 60d relative strength vs market <= -12.3114 AND close position in weekly range <= 0.7316,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_weak_close|relative_strength,B_broad_edge,5.08501337366922
FALCPAT_8451,GALLANTT,20,1.669,1-2%,33.38,7.463994908894299,hit_10pc_20d,breakout,34.8,30.24927834188964,4.550721658110357,PROMOTED,volatility (20d ATR%) <= 3.5945 AND days with sub-2.5% range in last 7 <= 5.5 AND 60d relative strength vs sector <= -10.2404 AND close position in weekly range >= 0.6233,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|compression|weekly_strength|relative_strength,B_broad_edge,5.081307948560393
FALCPAT_7209,ERIS,24,1.578,1-2%,37.872,7.73058962822371,hit_15pc_20d,other,29.920116194626,17.450644806122114,12.469471388503884,PROMOTED,distance from 200-DMA <= 17.8236 AND distance from 20-week SMA >= 2.9036 AND weekly range % >= 8.017,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge,5.079386051642021
FALCPAT_7184,IFCI,25,1.559,1-2%,38.975,7.795,hit_10pc_20d,other,51.47462047749616,32.698883353500555,18.7757371239956,PROMOTED,distance from 200-DMA <= 15.8607 AND distance from 20-week SMA >= 1.2025 AND weekly range % >= 8.786,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge,5.079372502775491
FALCPAT_6999,BSE,47,1.312,1-2%,61.664,8.99461883572617,hit_15pc_20d,other,26.91761363636364,17.450644806122114,9.46696883024152,PROMOTED,volatility (20d ATR%) <= 4.4018 AND distance from 20-DMA >= 8.5001 AND distance from 20-week SMA >= 0.261 AND weekly range % >= 8.5031,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge,5.0790157263111535
FALCPAT_6205,GODREJIND,23,1.598,1-2%,36.754000000000005,7.6637387742537255,hit_15pc_20d,breakout,35.824287967343906,18.31582194494749,17.50846602239642,PROMOTED,distance from year-high <= -15.5928 AND days with sub-2.5% range in last 7 <= 2.5 AND close position in weekly range >= 0.7386,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|compression|weekly_strength,B_broad_edge,5.078530020896018
FALCPAT_6895,HBLENGINE,46,1.318,1-2%,60.628,8.939110917759104,hit_15pc_20d,capitulation,27.52143100300189,17.450644806122114,10.070786196879776,PROMOTED,distance from 120-day high <= -25.7878 AND days with sub-75% volume in last 20 <= 13.5 AND 20d relative strength vs market <= 4.4732,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|relative_strength,B_broad_edge,5.074494539053857
FALCPAT_6791,ADANIPOWER,40,1.366,1-2%,54.64,8.639342567580014,hit_10pc_20d,other,41.78928416216552,32.698883353500555,9.09040080866496,PROMOTED,volatility (20d ATR%) >= 2.2162 AND distance from 20-day high <= -15.1797 AND close position in weekly range <= 0.6276 AND distance from 20-week SMA <= 9.4222,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_weak_close,B_broad_edge,5.072739443118085
FALCPAT_9222,VIJAYA,35,1.414,1-2%,49.489999999999995,8.365336813302857,hit_25pc_30d,capitulation,26.24787775891341,10.408532325017468,15.839345433895948,PROMOTED,volatility (20d ATR%) >= 4.4887 AND distance from year-high <= -25.6329 AND 20d relative strength vs sector >= -11.6776,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|relative_strength,B_broad_edge,5.067095778976939
FALCPAT_7755,NEWGEN,22,1.616,1-2%,35.552,7.579711867874663,hit_10pc_20d,capitulation,50.17460317460317,30.24927834188964,19.92532483271353,PROMOTED,volatility (20d ATR%) >= 4.2157 AND distance from 200-DMA <= -12.9927 AND close position in weekly range <= 0.4818,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close,B_broad_edge,5.066958652941506
FALCPAT_6658,KAYNES,22,1.615,1-2%,35.53,7.575021452114839,hit_25pc_30d,compression,20.35162493340437,10.722915258072424,9.628709675331946,PROMOTED,volatility (20d ATR%) >= 3.2273 AND days with sub-75% volume in last 7 >= 3.5 AND slope of 50-DMA <= -2.14 AND distance from 20-week SMA <= -7.067,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge,5.063823158725577
FALCPAT_7578,KFINTECH,46,1.315,1-2%,60.489999999999995,8.918763927809728,hit_25pc_30d,capitulation,17.831688596491226,9.458155042142677,8.373533554348551,PROMOTED,distance from year-high <= -24.8572 AND days with sub-2.5% range in last 7 <= 2.5 AND 60d relative strength vs market <= -5.4297 AND distance from 20-week SMA <= 13.2743,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|compression|relative_strength,B_broad_edge,5.062944096248726
FALCPAT_7269,ADANIPOWER,29,1.488,1-2%,43.152,8.013125233016142,hit_15pc_20d,other,31.17687023477014,17.450644806122114,13.726225428648023,PROMOTED,volatility (20d ATR%) >= 2.4718 AND 60d relative strength vs sector <= -2.2329 AND distance from 20-week SMA >= -0.6049 AND weekly range % >= 7.7426,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,B_broad_edge,5.060981703913288
FALCPAT_8068,GMDCLTD,20,1.661,1-2%,33.22,7.428217821254302,hit_10pc_20d,breakout,57.68415804561885,30.24927834188964,27.43487970372921,PROMOTED,5-day return <= 0.3379 AND close position in weekly range >= 0.4857 AND weekly range % <= 13.8814 AND weekly range % >= 7.862,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|compression|recent_weakness|weekly_strength,B_broad_edge,5.056951769058606
FALCPAT_8890,GABRIEL,23,1.591,1-2%,36.592999999999996,7.630167953590536,hit_40pc_40d,other,7.41444866920152,4.088422971741112,3.326025697460408,PROMOTED,distance from 200-DMA >= -27.8495 AND daily range % >= 9.3513,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge,5.056283644083582
FALCPAT_6229,ADANIPOWER,48,1.299,1-2%,62.352,8.999735996127885,hit_25pc_30d,mean_reversion,15.949290673105946,10.722915258072424,5.226375415033521,PROMOTED,distance from 120-day high <= -7.3598 AND distance from 50-DMA <= -0.4667 AND 5-day return <= -5.5714 AND 60d relative strength vs sector <= -3.1676,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|recent_weakness|relative_strength,B_broad_edge,5.055474567245703
FALCPAT_9396,DATAPATTNS,26,1.533,1-2%,39.858,7.816796914337738,hit_10pc_20d,capitulation,41.17647058823529,35.380587245184216,5.795883343051078,PROMOTED,volatility (20d ATR%) >= 3.3431 AND distance from year-high <= -25.0624 AND 20d relative strength vs sector >= 5.8353 AND slope of 50-DMA >= -0.1984,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|relative_strength,B_broad_edge,5.0525179155846365
FALCPAT_8097,JUBLPHARMA,51,1.278,1-2%,65.178,9.126745531677763,hit_10pc_20d,capitulation,42.00898054215866,30.24927834188964,11.759702200269018,PROMOTED,volatility (20d ATR%) >= 3.1155 AND distance from 120-day high <= -26.859 AND distance from 120-day high >= -40.3071 AND close position in weekly range <= 0.53,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_weak_close,B_broad_edge,5.0496894723470644
FALCPAT_8364,RVNL,49,1.29,1-2%,63.21,9.030000000000001,hit_15pc_20d,breakout,36.29958430212076,15.52565995111252,20.773924351008244,PROMOTED,60-day return <= 32.9608 AND close position in weekly range >= 0.6135 AND distance from 20-week SMA <= 36.7502 AND weekly range % >= 9.6242,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength,B_broad_edge,5.046509677002309
FALCPAT_8964,MAZDOCK,30,1.469,1-2%,44.07,8.046044369750891,hit_25pc_30d,breakout,21.247113163972287,10.408532325017468,10.83858083895482,PROMOTED,volatility (20d ATR%) >= 3.3871 AND distance from 200-DMA <= 45.8366 AND distance from 200-DMA >= 28.1487 AND distance from 20-week SMA >= 12.7635,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge,5.0445272033886805
FALCPAT_7755,CREDITACC,33,1.43,1-2%,47.19,8.21472458454938,hit_10pc_20d,capitulation,50.17460317460317,30.24927834188964,19.92532483271353,PROMOTED,volatility (20d ATR%) >= 4.2157 AND distance from 200-DMA <= -12.9927 AND close position in weekly range <= 0.4818,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close,B_broad_edge,5.042695550201111
FALCPAT_9188,KAYNES,40,1.357,1-2%,54.28,8.582421569696981,hit_15pc_20d,other,33.28671328671329,19.56237142322798,13.724341863485307,PROMOTED,volatility (20d ATR%) >= 4.4699 AND 60d relative strength vs market <= -10.3896 AND slope of 20-DMA >= -3.6565,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,B_broad_edge,5.039317294517746
FALCPAT_6646,PCBL,20,1.653,1-2%,33.06,7.392440733614305,hit_10pc_20d,breakout,58.87578070784178,34.00746195228712,24.868318755554657,PROMOTED,volatility (20d ATR%) >= 2.6723 AND 60-day return <= -11.5307 AND 60d relative strength vs sector >= -13.9058 AND close position in weekly range >= 0.7086,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength|relative_strength,B_broad_edge,5.032595589556818
FALCPAT_7564,GVT&D,27,1.51,1-2%,40.77,7.846190158287015,hit_25pc_30d,capitulation,22.885245901639344,9.458155042142677,13.427090859496673,PROMOTED,volatility (20d ATR%) >= 3.2686 AND distance from 120-day high <= -16.2667 AND distance from 20-week SMA >= 12.5677,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,B_broad_edge,5.031628810364558
FALCPAT_8723,TTML,37,1.382,1-2%,51.13399999999999,8.406377816872139,hit_15pc_20d,capitulation,33.92539964476021,19.56237142322798,14.363028221532234,PROMOTED,volatility (20d ATR%) <= 4.1837 AND volatility (20d ATR%) >= 3.624 AND distance from year-high <= -37.4645 AND 60-day return <= 24.2728,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|recent_weakness,B_broad_edge,5.027144072741865
FALCPAT_8964,GRSE,28,1.492,1-2%,41.775999999999996,7.894921912216739,hit_25pc_30d,breakout,21.247113163972287,10.408532325017468,10.83858083895482,PROMOTED,volatility (20d ATR%) >= 3.3871 AND distance from 200-DMA <= 45.8366 AND distance from 200-DMA >= 28.1487 AND distance from 20-week SMA >= 12.7635,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,B_broad_edge,5.02400537833982
FALCPAT_7767,UNOMINDA,24,1.56,1-2%,37.44,7.642407997483515,hit_15pc_20d,breakout,34.900990099009896,15.52565995111252,19.37533014789738,PROMOTED,distance from 60-day high <= -5.8135 AND close position in weekly range >= 0.6157 AND distance from 20-week SMA >= 11.1709 AND weekly range % <= 17.9071,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|compression|weekly_strength,B_broad_edge,5.021446286794393
FALCPAT_9407,ADANIPOWER,44,1.319,1-2%,58.036,8.749256196957544,hit_25pc_30d,capitulation,34.022346368715084,10.408532325017468,23.613814043697616,PROMOTED,distance from year-high <= -45.0205 AND distance from 200-DMA <= -8.8104 AND distance from 50-DMA <= -5.5029,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high,B_broad_edge,5.020987824007052
FALCPAT_9569,DATAPATTNS,28,1.49,1-2%,41.72,7.88433890697248,hit_15pc_20d,capitulation,49.52445652173913,19.56237142322798,29.96208509851115,PROMOTED,volatility (20d ATR%) >= 3.5761 AND distance from year-high <= -27.4711 AND close position in weekly range >= 0.767 AND weekly range % <= 13.4815,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|compression|weekly_strength,B_broad_edge,5.0172707866798465
FALCPAT_8590,RKFORGE,21,1.623,1-2%,34.083,7.437520352913328,hit_15pc_20d,other,24.117179516293856,19.56237142322798,4.554808093065879,PROMOTED,volatility (20d ATR%) <= 4.1346 AND distance from year-high <= -8.3981 AND close position in weekly range >= 0.4465 AND weekly range % >= 5.5916,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_strength,B_broad_edge,5.016761901800547
FALCPAT_6756,MMTC,49,1.282,1-2%,62.818,8.974,hit_10pc_20d,breakout,45.73595226255594,32.698883353500555,13.037068909055382,PROMOTED,volatility (20d ATR%) >= 3.3478 AND close position in weekly range >= 0.6374 AND weekly range % <= 8.134,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|compression|weekly_strength,B_broad_edge,5.015213492958884
FALCPAT_8070,MRPL,20,1.647,1-2%,32.94,7.365607917884308,hit_10pc_20d,breakout,68.0883472962681,30.24927834188964,37.839068954378455,PROMOTED,short-term vol vs longer-term <= 1.585 AND close position in weekly range >= 0.4857 AND weekly range % >= 13.8814,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,B_broad_edge,5.014328454930478
FALCPAT_7790,ITI,24,1.557,1-2%,37.367999999999995,7.627711059026816,hit_15pc_20d,breakout,29.018789144050107,15.52565995111252,13.493129192937586,PROMOTED,volatility (20d ATR%) >= 2.8649 AND 60d relative strength vs sector <= 31.8267 AND close position in weekly range >= 0.6975 AND distance from 20-week SMA >= 3.0555,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|relative_strength,B_broad_edge,5.011789659319788
FALCPAT_6633,AJANTPHARM,30,1.459,1-2%,43.77,7.991272114000374,hit_10pc_20d,other,39.38925111430361,34.00746195228712,5.381789162016492,PROMOTED,60d relative strength vs market <= -0.5491 AND slope of 50-DMA <= -1.117,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",relative_strength,B_broad_edge,5.010187331343829
FALCPAT_6882,CASTROLIND,34,1.409,1-2%,47.906,8.215811219837029,hit_10pc_20d,other,49.3234100135318,32.698883353500555,16.62452666003124,PROMOTED,volatility (20d ATR%) >= 3.3684 AND short-term vol vs longer-term >= 1.0196 AND distance from 120-day high <= -7.2128 AND weekly range % >= 8.5705,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,B_broad_edge,5.009485418638584
