bucket,pattern,symbols,total_n,avg_d1_mean,max_avg_d1,edge_score,stability_score,rule_family,rule,weighted_avg_d1
1-2%,FALCPAT_9340,15,160,1.5128666666666668,1.945,234.665,69.4360770240663,pullback_from_high|volatility_expansion|weekly_weak_close,volatility (20d ATR%) >= 2.691 AND distance from year-high <= -37.6917 AND slope of 50-DMA >= -2.1425 AND close position in weekly range <= 0.6707,1.4666562499999998
1-2%,FALCPAT_7872,21,184,1.3536666666666666,1.989,234.608,77.50449010998418,volatility_expansion|weekly_strength,daily range % >= 4.7404 AND close position in weekly range >= 0.5692 AND weekly range % >= 9.2163,1.2750434782608695
1-2%,FALCPAT_6332,16,177,1.3794375,1.935,234.569,68.74675396651493,other,,1.3252485875706215
1-2%,FALCPAT_9508,22,187,1.310318181818182,1.945,233.784,78.25478003555688,pullback_from_high,distance from 120-day high <= -24.3888 AND distance from 20-DMA <= -1.047 AND 60-day return >= -18.2025 AND distance from 20-week SMA >= -10.8665,1.250181818181818
1-2%,FALCPAT_8312,21,172,1.405,1.996,232.89,80.36518820469553,volatility_expansion|weekly_weak_close,volatility (20d ATR%) >= 3.1996 AND slope of 50-DMA <= -1.5005 AND close position in weekly range <= 0.4185 AND distance from 20-week SMA <= -4.5335,1.354011627906977
1-2%,FALCPAT_7996,22,175,1.3557727272727271,1.883,232.112,78.4372650712421,compression|weekly_strength|weekly_weak_close,days with sub-3% range in last 7 <= 3.5 AND days with sub-75% volume in last 20 >= 13.5 AND close position in weekly range <= 0.5865 AND close position in weekly range >= 0.2382,1.3263542857142856
1-2%,FALCPAT_7270,14,195,1.3565714285714285,1.881,231.506,59.811771276736806,volatility_expansion|relative_strength,volatility (20d ATR%) >= 2.4718 AND 60d relative strength vs sector >= -2.2329 AND distance from 20-week SMA >= -0.6049 AND weekly range % >= 7.7426,1.1872102564102562
1-2%,FALCPAT_8332,25,164,1.4941200000000001,1.983,231.091,89.73914996598123,volatility_expansion,distance from 200-DMA <= 6.4162 AND weekly range % >= 16.3281,1.409091463414634
1-2%,FALCPAT_9106,23,170,1.3871739130434784,1.989,231.058,84.35766464372644,other,,1.359164705882353
1-2%,FALCPAT_7758,13,172,1.327923076923077,1.746,230.486,60.840402941214634,volatility_expansion|compression|recent_weakness|weekly_strength,5-day return <= 2.5905 AND close position in weekly range >= 0.4818 AND weekly range % <= 16.4858 AND weekly range % >= 6.772,1.3400348837209306
1-2%,FALCPAT_8721,23,169,1.3998260869565216,1.984,230.242,83.14556684647779,other,,1.362378698224852
1-2%,FALCPAT_6236,12,173,1.29175,1.917,228.268,57.461157436916416,volatility_expansion|weekly_strength|relative_strength,volatility (20d ATR%) >= 2.4985 AND distance from year-high >= -9.0394 AND 60d relative strength vs sector >= -3.1676 AND close position in weekly range >= 0.8386,1.3194682080924858
1-2%,FALCPAT_6758,15,188,1.2799333333333334,1.945,228.138,60.669933212731415,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 3.3478 AND close position in daily range >= 0.3941 AND close position in weekly range >= 0.6374 AND weekly range % >= 8.5149,1.2135
1-2%,FALCPAT_8354,7,177,1.3988571428571428,1.813,228.134,45.3977914111562,weekly_strength,distance from 200-DMA <= 62.9021 AND distance from 200-DMA >= 43.4421 AND distance from 50-DMA >= 7.1184 AND close position in weekly range >= 0.3679,1.2888926553672313
1-2%,FALCPAT_7759,30,164,1.4300666666666666,1.994,227.614,96.26550231050835,volatility_expansion|weekly_strength,distance from 20-DMA <= 9.1181 AND close position in weekly range >= 0.4818 AND weekly range % >= 16.4858,1.387890243902439
1-2%,FALCPAT_8637,17,174,1.3628823529411764,1.941,227.571,70.33221768558208,other,,1.3078793103448276
1-2%,FALCPAT_7459,13,190,1.2354615384615384,1.684,227.514,56.14315731765854,volatility_expansion,volatility (20d ATR%) >= 3.52 AND distance from 200-DMA <= 32.0803 AND distance from 200-DMA >= 16.3369 AND distance from 20-week SMA >= 1.2965,1.1974421052631579
1-2%,FALCPAT_8879,9,203,1.228,1.916,227.438,44.90330838743325,pullback_from_high|weekly_weak_close,distance from 120-day high <= -12.9945 AND distance from 120-day high >= -21.2998 AND close position in weekly range <= 0.8766 AND distance from 20-week SMA >= 0.3203,1.120384236453202
1-2%,FALCPAT_9331,16,191,1.209125,1.614,226.891,62.879064694594796,volatility_expansion|compression|relative_strength,volatility (20d ATR%) >= 4.3657 AND distance from 120-day high >= -46.4478 AND days with sub-3% range in last 7 <= 2.5 AND 60d relative strength vs sector <= 25.8669,1.1879109947643978
1-2%,FALCPAT_7752,14,162,1.3828571428571428,1.973,226.71699999999998,62.278349241034384,volatility_expansion|compression|weekly_strength,volatility (20d ATR%) >= 3.5078 AND distance from 60-day high >= -6.8519 AND close position in weekly range >= 0.6063 AND weekly range % <= 10.9288,1.3994876543209878
1-2%,FALCPAT_7303,18,182,1.2701666666666667,1.969,225.718,68.51661422728718,volatility_expansion|weekly_strength|relative_strength,distance from 200-DMA >= 24.7508 AND 20d relative strength vs sector <= -5.3079 AND close position in weekly range >= 0.4147 AND weekly range % >= 4.8858,1.2402087912087911
1-2%,FALCPAT_8464,23,170,1.356695652173913,1.888,225.112,80.87998835997654,volatility_expansion|weekly_strength,slope of 50-DMA >= 0.4452 AND volume vs 20-day average >= 1.9044 AND close position in weekly range >= 0.2196 AND weekly range % >= 12.8017,1.3241882352941179
1-2%,FALCPAT_7297,12,170,1.4194166666666668,1.941,224.776,58.84564230506662,pullback_from_high|relative_strength,distance from year-high <= -43.4753 AND distance from 200-DMA <= 24.7508 AND 20d relative strength vs sector >= -5.3304,1.3222117647058824
1-2%,FALCPAT_8875,10,172,1.2614,1.901,223.431,50.32342575719196,pullback_from_high|volatility_expansion|weekly_weak_close|relative_strength,volatility (20d ATR%) >= 2.5005 AND distance from 120-day high <= -21.2998 AND 60d relative strength vs market <= 0.438 AND close position in weekly range <= 0.7657,1.2990174418604654
1-2%,FALCPAT_8888,16,168,1.4201875,1.931,223.212,67.82165780810747,pullback_from_high,distance from year-high <= -48.9294 AND distance from 200-DMA <= -27.8495,1.328642857142857
1-2%,FALCPAT_8774,14,166,1.3716428571428572,1.9,223.19899999999998,62.63620302870661,volatility_expansion|recent_weakness,volatility (20d ATR%) >= 3.9163 AND 60-day return <= 33.0025 AND slope of 20-DMA >= 2.6326,1.3445722891566265
1-2%,FALCPAT_7516,17,174,1.3687058823529412,1.981,223.015,68.11109532651591,volatility_expansion|relative_strength,volatility (20d ATR%) >= 3.6302 AND 60d relative strength vs market <= 19.1027 AND slope of 20-DMA <= 2.1789 AND distance from 20-week SMA >= 13.8145,1.2816954022988507
1-2%,FALCPAT_8451,15,169,1.3665333333333334,1.929,222.841,65.06631796122423,volatility_expansion|compression|weekly_strength|relative_strength,volatility (20d ATR%) <= 3.5945 AND days with sub-2.5% range in last 7 <= 5.5 AND 60d relative strength vs sector <= -10.2404 AND close position in weekly range >= 0.6233,1.318585798816568
1-2%,FALCPAT_7572,18,178,1.2901111111111112,1.848,222.599,69.13267355255738,relative_strength,distance from 200-DMA <= -27.8962 AND 60d relative strength vs sector >= -26.5445 AND distance from 20-week SMA <= 4.0956,1.250556179775281
1-2%,FALCPAT_8415,11,167,1.381,1.988,222.59199999999998,53.896756168425995,other,,1.33288622754491
1-2%,FALCPAT_9509,20,186,1.2428000000000001,1.938,221.875,70.2891985388519,pullback_from_high,distance from 120-day high <= -24.3888 AND distance from 20-DMA >= -1.047 AND 60-day return >= -18.2025 AND distance from 20-week SMA >= -10.8665,1.1928763440860213
1-2%,FALCPAT_9581,33,154,1.4363030303030304,1.951,221.322,100.59545318315125,volatility_expansion|weekly_strength,volatility (20d ATR%) <= 3.7177 AND volatility (20d ATR%) >= 2.5663 AND close position in weekly range >= 0.7898 AND weekly range % >= 11.496,1.437155844155844
1-2%,FALCPAT_6223,16,167,1.3394375,1.816,220.946,65.41458406863082,pullback_from_high|weekly_weak_close|relative_strength,distance from year-high <= -6.0163 AND distance from 60-day high <= -19.43 AND 60d relative strength vs sector <= -14.1806 AND close position in weekly range <= 0.7031,1.3230299401197607
1-2%,FALCPAT_6912,17,154,1.4973529411764706,1.97,220.35,73.16643723274504,pullback_from_high,distance from year-high <= -21.4232 AND distance from 200-DMA >= 4.2399,1.430844155844156
1-2%,FALCPAT_6809,13,177,1.2350769230769232,1.731,218.28400000000002,56.14181627639758,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 3.2466 AND close position in weekly range >= 0.4626 AND distance from 20-week SMA <= 21.7495 AND weekly range % >= 8.4568,1.2332429378531073
1-2%,FALCPAT_7201,12,175,1.3471666666666666,1.768,217.734,55.03031271463091,volatility_expansion|weekly_strength,distance from 50-DMA >= 31.3804 AND close position in weekly range >= 0.2462 AND distance from 20-week SMA >= 21.4949 AND weekly range % >= 10.7355,1.2441942857142858
1-2%,FALCPAT_8453,13,177,1.349846153846154,1.794,217.547,57.02462999909918,volatility_expansion|compression|weekly_weak_close,volatility (20d ATR%) >= 3.5945 AND distance from 200-DMA <= 48.4606 AND days with sub-3% range in last 7 <= 1.5 AND close position in weekly range <= 0.7018,1.2290790960451976
1-2%,FALCPAT_8876,17,165,1.395058823529412,1.942,217.245,68.73616240775308,pullback_from_high|volatility_expansion|weekly_weak_close|relative_strength,volatility (20d ATR%) >= 2.5005 AND distance from 120-day high <= -21.2998 AND 60d relative strength vs market >= 0.438 AND close position in weekly range <= 0.7657,1.3166363636363636
1-2%,FALCPAT_9548,11,167,1.3078181818181818,1.785,216.828,48.26374109949188,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 3.3204 AND 5-day return >= 1.6335 AND close position in weekly range >= 0.6786 AND weekly range % >= 8.9567,1.29837125748503
1-2%,FALCPAT_7394,10,190,1.1419000000000001,1.438,216.59099999999998,47.35937469751883,volatility_expansion|recent_weakness|weekly_strength,volatility (20d ATR%) >= 2.5597 AND 20-day return <= 29.3078 AND close position in weekly range >= 0.7075 AND weekly range % >= 7.8851,1.1399526315789472
1-2%,FALCPAT_8617,16,164,1.3789375,1.847,215.209,64.32946995647262,volatility_expansion|compression|weekly_weak_close,volatility (20d ATR%) >= 4.5898 AND close position in weekly range <= 0.3905 AND weekly range % <= 12.8291,1.31225
1-2%,FALCPAT_8377,15,149,1.4368,1.822,214.715,65.07039861388655,volatility_expansion|weekly_strength,short-term vol vs longer-term >= 1.1817 AND close position in weekly range >= 0.6623 AND distance from 20-week SMA >= 30.0974 AND weekly range % >= 9.6165,1.4410402684563763
1-2%,FALCPAT_6592,21,177,1.2789047619047618,1.625,214.536,72.35116967562524,pullback_from_high,distance from 60-day high <= -21.599 AND distance from 20-week SMA >= -7.0797,1.2120677966101694
1-2%,FALCPAT_7499,23,153,1.4406956521739132,1.933,214.447,81.82013129412987,other,distance from 200-DMA <= 6.5937 AND distance from 20-week SMA >= 11.2151,1.4016143790849669
1-2%,FALCPAT_8456,5,169,1.2762,1.682,214.402,35.1905714736129,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 3.5945 AND distance from 200-DMA <= 49.2549 AND slope of 20-DMA >= -1.3013 AND close position in weekly range >= 0.7018,1.2686508875739644
1-2%,FALCPAT_8404,16,164,1.443875,1.939,214.175,65.48044434778079,volatility_expansion|weekly_weak_close,volatility (20d ATR%) >= 4.3108 AND 5-day avg volume vs 20-day >= 0.4439 AND close position in weekly range <= 0.5947 AND distance from 20-week SMA <= 18.7336,1.3059451219512195
1-2%,FALCPAT_7963,17,138,1.5259411764705881,1.967,214.163,73.17210587668983,volatility_expansion|weekly_strength,short-term vol vs longer-term <= 1.2039 AND slope of 50-DMA <= 0.7708 AND close position in weekly range >= 0.6229 AND weekly range % >= 11.7775,1.5519057971014494
1-2%,FALCPAT_6423,27,170,1.3146666666666667,1.833,214.156,83.28679727385214,volatility_expansion|recent_weakness|weekly_strength,volatility (20d ATR%) <= 3.7232 AND volatility (20d ATR%) >= 2.9435 AND 60-day return <= -14.7778 AND close position in weekly range >= 0.6594,1.2597411764705884
1-2%,FALCPAT_6541,7,157,1.4468571428571428,1.951,212.827,44.71681675053037,other,,1.3555859872611464
1-2%,FALCPAT_8292,12,182,1.272,1.84,212.333,52.60752022523637,volatility_expansion|relative_strength,volatility (20d ATR%) >= 4.4758 AND short-term vol vs longer-term >= 0.5644 AND distance from 200-DMA <= 63.9497 AND 60d relative strength vs sector >= 0.7151,1.166664835164835
1-2%,FALCPAT_9061,17,138,1.5310588235294116,1.957,210.382,70.30836610627834,volatility_expansion,volatility (20d ATR%) >= 5.9082 AND distance from 20-week SMA <= -16.5781,1.5245072463768117
1-2%,FALCPAT_6343,15,155,1.4538666666666666,1.949,209.881,62.381052162098165,pullback_from_high,distance from year-high <= -45.8435 AND distance from 20-week SMA <= -13.0796,1.3540709677419351
1-2%,FALCPAT_9205,17,156,1.3491176470588235,1.703,209.779,68.03274071584096,other,,1.3447371794871794
1-2%,FALCPAT_8569,17,149,1.450294117647059,1.974,209.325,69.56293115593748,volatility_expansion|weekly_weak_close,volatility (20d ATR%) >= 4.0236 AND slope of 50-DMA <= -1.8097 AND 5-day avg volume vs 20-day >= 0.3353 AND close position in weekly range <= 0.4229,1.4048657718120805
1-2%,FALCPAT_9516,23,149,1.4318695652173914,1.98,209.257,80.53743573573581,volatility_expansion,volatility (20d ATR%) >= 3.3726 AND days with sub-75% volume in last 7 <= 0.5 AND slope of 20-DMA <= -1.942,1.4044093959731543
1-2%,FALCPAT_7747,15,157,1.3142666666666665,1.704,208.439,60.943229457041426,volatility_expansion|weekly_weak_close,volatility (20d ATR%) >= 3.5078 AND close position in weekly range <= 0.6063 AND distance from 20-week SMA <= -9.6119,1.3276369426751593
1-2%,FALCPAT_6562,8,185,1.108,1.322,208.323,40.20096868320125,volatility_expansion|recent_weakness|relative_strength,volatility (20d ATR%) >= 2.5179 AND 60-day return <= -5.2357 AND 60d relative strength vs market <= 17.574 AND 20d relative strength vs sector >= -4.945,1.1260702702702705
1-2%,FALCPAT_9396,17,159,1.268470588235294,1.858,207.225,63.50342270979186,pullback_from_high|volatility_expansion|relative_strength,volatility (20d ATR%) >= 3.3431 AND distance from year-high <= -25.0624 AND 20d relative strength vs sector >= 5.8353 AND slope of 50-DMA >= -0.1984,1.3033018867924528
1-2%,FALCPAT_8258,14,182,1.1780000000000002,1.456,206.596,56.837742565783735,volatility_expansion|weekly_strength,volatility (20d ATR%) <= 4.4758 AND close position in weekly range >= 0.7137 AND distance from 20-week SMA <= 5.5234 AND weekly range % >= 6.0735,1.1351428571428572
1-2%,FALCPAT_7833,27,149,1.418962962962963,1.976,206.37,85.87515786690975,volatility_expansion|weekly_strength,volatility (20d ATR%) <= 6.6596 AND volatility (20d ATR%) >= 4.5381 AND close position in weekly range >= 0.1837 AND weekly range % >= 19.9051,1.3850335570469798
1-2%,FALCPAT_8427,15,162,1.3457333333333332,1.785,206.22199999999998,60.184942741572,volatility_expansion|weekly_weak_close|relative_strength,volatility (20d ATR%) >= 4.3977 AND 20d relative strength vs sector >= -2.6388 AND slope of 50-DMA >= 1.8111 AND close position in weekly range <= 0.4638,1.2729753086419753
1-2%,FALCPAT_6754,25,149,1.38924,1.895,205.648,82.41247827015798,volatility_expansion|weekly_strength|relative_strength,volatility (20d ATR%) <= 3.3478 AND 20d relative strength vs sector <= -0.1143 AND close position in weekly range >= 0.4991 AND weekly range % >= 6.8263,1.3801879194630873
1-2%,FALCPAT_6697,8,170,1.186625,1.864,205.437,39.81452930078707,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 3.1901 AND close position in weekly range >= 0.7359 AND weekly range % >= 5.1546,1.2084529411764706
1-2%,FALCPAT_6263,6,162,1.2973333333333332,1.622,205.426,37.2025006958806,pullback_from_high|recent_weakness|relative_strength,distance from 120-day high <= -15.8326 AND 5-day return <= -0.708 AND 20d relative strength vs market <= -6.9151,1.2680617283950617
1-2%,FALCPAT_9256,12,161,1.3163333333333334,1.925,204.803,54.51747593442645,other,,1.2720683229813665
1-2%,FALCPAT_8278,26,160,1.3091153846153847,1.901,203.633,81.68352600412327,pullback_from_high|volatility_expansion|compression|weekly_strength,distance from 60-day high <= -13.6529 AND days with sub-3% range in last 7 >= 3.5 AND close position in weekly range >= 0.1661 AND weekly range % >= 7.4885,1.2727062500000001
1-2%,FALCPAT_9448,13,172,1.236846153846154,1.921,203.502,54.89144088259403,volatility_expansion|relative_strength,volatility (20d ATR%) >= 4.2366 AND daily range % >= 4.6806 AND 20d relative strength vs market >= 9.0401,1.1831511627906977
1-2%,FALCPAT_9566,27,132,1.5077407407407408,1.955,201.60999999999999,88.86532229926331,volatility_expansion|weekly_strength,volatility (20d ATR%) <= 3.5761 AND volatility (20d ATR%) >= 2.5272 AND close position in weekly range >= 0.6352 AND weekly range % >= 11.922,1.5273484848484848
1-2%,FALCPAT_7767,15,146,1.2664,1.844,200.771,58.41689150000414,pullback_from_high|compression|weekly_strength,distance from 60-day high <= -5.8135 AND close position in weekly range >= 0.6157 AND distance from 20-week SMA >= 11.1709 AND weekly range % <= 17.9071,1.3751438356164385
