pattern,symbol,n,avg_d1,bucket,edge_score,stability_score,target,regime,hit_pct,base_pct,real_lift_pp,status,rule,mandate,rule_family,screener_tier
FALCPAT_7160,NUVAMA,5,4.993,2-5%,24.965000000000003,11.164687411656452,hit_10pc_20d,capitulation,47.661141804788215,32.698883353500555,14.962258451287658,PROMOTED,volatility (20d ATR%) >= 2.2284 AND distance from 120-day high <= -32.8368 AND close position in weekly range <= 0.5467 AND distance from 20-week SMA <= 8.4216,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_weak_close,ignore
FALCPAT_7561,NUVAMA,5,4.993,2-5%,24.965000000000003,11.164687411656452,hit_25pc_30d,capitulation,20.005790387956,9.458155042142677,10.547635345813315,PROMOTED,distance from 120-day high <= -32.6468 AND distance from year-high >= -59.8465 AND distance from 20-week SMA <= 12.5677,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high,ignore
FALCPAT_8511,NUVAMA,5,4.993,2-5%,24.965000000000003,11.164687411656452,hit_40pc_40d,capitulation,7.754079958552802,2.9651372889629943,4.788942669589807,PROMOTED,volatility (20d ATR%) >= 3.3187 AND distance from 200-DMA <= -14.1142 AND 20-day return <= -5.755,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness,ignore
FALCPAT_8744,AEGISLOG,6,4.985,2-5%,29.910000000000004,12.210706367774142,hit_25pc_30d,capitulation,21.95402298850575,10.408532325017468,11.54549066348828,PROMOTED,volatility (20d ATR%) >= 4.0285 AND distance from year-high <= -34.3354 AND distance from year-high >= -42.9337 AND days with sub-75% volume in last 20 <= 15.5,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,ignore
FALCPAT_6331,BIKAJI,3,4.976,2-5%,14.928,8.618684818462732,hit_10pc_20d,capitulation,48.57057326747493,34.00746195228712,14.563111315187816,PROMOTED,distance from 200-DMA <= -21.0968 AND distance from 200-DMA >= -25.2005,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",other,ignore
FALCPAT_6927,BIKAJI,3,4.976,2-5%,14.928,8.618684818462732,hit_10pc_20d,capitulation,54.64618676448112,32.698883353500555,21.947303410980563,PROMOTED,volatility (20d ATR%) >= 2.4392 AND distance from 200-DMA <= -21.2976 AND distance from 20-week SMA <= 0.1216,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,ignore
FALCPAT_9426,BIKAJI,3,4.976,2-5%,14.928,8.618684818462732,hit_15pc_20d,mean_reversion,43.16877152698048,19.56237142322798,23.606400103752502,PROMOTED,volatility (20d ATR%) >= 5.1256 AND distance from 20-DMA <= -5.7799 AND distance from 200-DMA <= 1.1002,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,ignore
FALCPAT_6393,WOCKPHARMA,3,4.964,2-5%,14.892000000000001,8.597900208771907,hit_10pc_20d,capitulation,39.89158803453122,34.00746195228712,5.8841260822441015,PROMOTED,distance from 20-day high >= -3.3536 AND distance from year-high <= -24.2757 AND 60d relative strength vs sector >= -14.3816 AND close position in weekly range >= 0.7159,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|weekly_strength|relative_strength,ignore
FALCPAT_8878,ITI,4,4.962,2-5%,19.848,9.924,hit_10pc_20d,capitulation,70.68493150684931,35.380587245184216,35.3043442616651,PROMOTED,volatility (20d ATR%) >= 2.5005 AND distance from 120-day high <= -21.2998 AND 20d relative strength vs sector >= 4.9934 AND close position in weekly range >= 0.7657,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_strength|relative_strength,ignore
FALCPAT_9522,PARADEEP,4,4.943,2-5%,19.772,9.886,hit_15pc_20d,capitulation,36.59834974713868,19.56237142322798,17.035978323910697,PROMOTED,distance from 120-day high <= -25.7021 AND 60-day return <= -17.0951 AND RSI(14) <= 37.611,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",oversold|pullback_from_high|recent_weakness,ignore
FALCPAT_8938,TARIL,3,4.943,2-5%,14.828999999999999,8.56152714181296,hit_10pc_20d,other,53.31825037707391,35.380587245184216,17.937663131889693,PROMOTED,volatility (20d ATR%) >= 3.9309 AND distance from 20-day high <= -12.7454 AND distance from 20-week SMA <= -21.1531,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,ignore
FALCPAT_8781,VIJAYA,17,4.928,2-5%,83.776,20.318664523043832,hit_15pc_20d,other,31.96144829382652,19.56237142322798,12.399076870598538,PROMOTED,volatility (20d ATR%) >= 3.6112 AND distance from year-high >= -44.7637 AND 60-day return <= 46.2598 AND distance from 20-week SMA <= -11.7789,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness,A_high_edge
FALCPAT_8225,ERIS,7,4.917,2-5%,34.419,13.009159196504593,hit_25pc_30d,breakout,22.7787456445993,7.722364089468664,15.056381555130638,PROMOTED,volatility (20d ATR%) >= 3.732 AND distance from year-high <= -11.0436 AND close position in weekly range <= 0.9024 AND close position in weekly range >= 0.7961,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_strength|weekly_weak_close,ignore
FALCPAT_8577,COCHINSHIP,3,4.916,2-5%,14.748000000000001,8.514761770008601,,,,,,,,,other,ignore
FALCPAT_9062,CAPLIPOINT,4,4.911,2-5%,19.644,9.822,hit_15pc_20d,other,43.87417218543047,19.56237142322798,24.311800762202488,PROMOTED,volatility (20d ATR%) >= 5.9082 AND distance from 20-week SMA >= -16.5781,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,ignore
FALCPAT_7754,CHAMBLFERT,3,4.904,2-5%,14.712,8.493977160317774,hit_15pc_20d,breakout,37.28870858688303,15.52565995111252,21.76304863577051,PROMOTED,volatility (20d ATR%) >= 3.5078 AND 5-day return >= 7.2582 AND close position in weekly range >= 0.6063 AND weekly range % >= 10.9288,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_8574,CHAMBLFERT,3,4.904,2-5%,14.712,8.493977160317774,hit_10pc_20d,momentum,58.91393442622951,35.380587245184216,23.533347181045293,PROMOTED,volatility (20d ATR%) >= 4.0236 AND 5-day return >= 8.9765 AND close position in weekly range >= 0.4229 AND weekly range % >= 8.6663,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_7880,FACT,3,4.897,2-5%,14.691,8.481852804664792,hit_40pc_40d,other,6.995884773662551,2.9651372889629943,4.030747484699557,PROMOTED,volatility (20d ATR%) >= 4.5087 AND short-term vol vs longer-term <= 1.451 AND distance from year-high >= -34.5273 AND weekly range % >= 19.6924,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,ignore
FALCPAT_8378,SUZLON,3,4.893,2-5%,14.678999999999998,8.474924601434516,hit_40pc_40d,capitulation,8.674863387978142,2.9651372889629943,5.709726099015147,PROMOTED,distance from 10-day high <= -18.52 AND distance from 120-day high <= -15.2508 AND distance from 20-week SMA <= -6.9757,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high,ignore
FALCPAT_6865,GODREJIND,4,4.892,2-5%,19.568,9.784,hit_40pc_40d,capitulation,11.509591326105086,4.0653742907808095,7.444217035324277,PROMOTED,volatility (20d ATR%) >= 2.6793 AND distance from 120-day high <= -28.3595 AND distance from 200-DMA <= 14.55 AND close position in weekly range >= 0.8126,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_strength,ignore
FALCPAT_9111,GODREJIND,4,4.892,2-5%,19.568,9.784,hit_10pc_20d,breakout,63.94869445716903,35.380587245184216,28.568107211984817,PROMOTED,volatility (20d ATR%) >= 3.307 AND distance from 200-DMA <= -0.9248 AND close position in weekly range >= 0.7784 AND distance from 20-week SMA <= -1.7511,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_8663,COCHINSHIP,6,4.884,2-5%,29.304000000000002,11.96330790375304,,,,,,,,,other,ignore
FALCPAT_8545,HINDCOPPER,5,4.876,2-5%,24.380000000000003,10.903067458288977,,,,,,,,,other,ignore
FALCPAT_9185,NUVAMA,3,4.876,2-5%,14.628,8.445479737705845,hit_15pc_20d,mean_reversion,41.5065334358186,19.56237142322798,21.94416201259062,PROMOTED,volatility (20d ATR%) >= 3.169 AND 5-day return <= -2.0791 AND 60d relative strength vs market <= -10.3896 AND slope of 20-DMA <= -3.6565,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|relative_strength,ignore
FALCPAT_6174,ATUL,4,4.874,2-5%,19.496,9.748,hit_25pc_30d,other,19.16382453251793,10.722915258072424,8.44090927444551,PROMOTED,distance from 10-day high <= -10.804 AND days with sub-3% range in last 7 <= 2.5 AND close position in weekly range <= 0.7438,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|compression|weekly_weak_close,ignore
FALCPAT_6227,WOCKPHARMA,5,4.86,2-5%,24.3,10.867290370648979,hit_10pc_20d,breakout,41.38662893526707,34.00746195228712,7.379166982979951,PROMOTED,distance from 200-DMA <= 14.1688 AND 60d relative strength vs market >= -4.0304 AND 5-day avg volume vs 20-day >= 1.1659 AND close position in weekly range >= 0.7031,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",weekly_strength|relative_strength,ignore
FALCPAT_6871,ACUTAAS,4,4.86,2-5%,19.44,9.72,hit_25pc_30d,other,17.85739623980135,9.458155042142677,8.399241197658673,PROMOTED,volatility (20d ATR%) >= 2.3083 AND distance from 20-day high <= -16.8359 AND distance from 200-DMA <= 20.5254 AND distance from 20-week SMA <= 8.4893,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,ignore
FALCPAT_7470,TATAELXSI,3,4.857,2-5%,14.571000000000002,8.412570772362036,hit_15pc_20d,breakout,38.02694480660583,17.450644806122114,20.57630000048371,PROMOTED,distance from 20-day high >= -3.9429 AND 60d relative strength vs sector <= -5.1916 AND close position in weekly range >= 0.5947 AND weekly range % >= 10.0582,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|relative_strength,ignore
FALCPAT_7754,ERIS,6,4.852,2-5%,29.112000000000002,11.88492423198398,hit_15pc_20d,breakout,37.28870858688303,15.52565995111252,21.76304863577051,PROMOTED,volatility (20d ATR%) >= 3.5078 AND 5-day return >= 7.2582 AND close position in weekly range >= 0.6063 AND weekly range % >= 10.9288,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_9188,GODREJIND,5,4.851,2-5%,24.255,10.84716575885148,hit_15pc_20d,other,33.28671328671329,19.56237142322798,13.724341863485307,PROMOTED,volatility (20d ATR%) >= 4.4699 AND 60d relative strength vs market <= -10.3896 AND slope of 20-DMA >= -3.6565,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,ignore
FALCPAT_8096,NEULANDLAB,3,4.844,2-5%,14.532,8.390054111863641,hit_10pc_20d,capitulation,54.98499499833278,30.24927834188964,24.73571665644314,PROMOTED,volatility (20d ATR%) >= 3.1155 AND distance from 120-day high <= -40.3071 AND close position in weekly range <= 0.53,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_weak_close,ignore
FALCPAT_8241,NEULANDLAB,3,4.844,2-5%,14.532,8.390054111863641,hit_25pc_30d,capitulation,25.950163604329223,7.722364089468664,18.22779951486056,PROMOTED,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -40.3376 AND 60-day return <= -17.8637 AND close position in weekly range <= 0.5303,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|recent_weakness|weekly_weak_close,ignore
FALCPAT_9428,GLAXO,7,4.831,2-5%,33.817,12.78162458375304,hit_15pc_20d,other,37.21622627465575,19.56237142322798,17.653854851427774,PROMOTED,volatility (20d ATR%) >= 4.2484 AND distance from 20-DMA >= -5.7799 AND distance from 200-DMA <= 1.1002 AND 60d relative strength vs sector >= -12.1627,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,ignore
FALCPAT_7199,JBMA,3,4.824,2-5%,14.472,8.355413095712263,hit_25pc_30d,breakout,16.205910390848427,9.458155042142677,6.747755348705751,PROMOTED,close position in weekly range <= 0.2462 AND distance from 20-week SMA >= 21.4949 AND weekly range % >= 10.7355,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close,ignore
FALCPAT_6512,RAILTEL,3,4.823,2-5%,14.469000000000001,8.353681044904695,hit_25pc_30d,capitulation,32.382851445663015,10.722915258072424,21.65993618759059,PROMOTED,volatility (20d ATR%) >= 3.3322 AND distance from 120-day high <= -42.3676 AND distance from 50-DMA <= 10.5469,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,ignore
FALCPAT_6675,TARIL,4,4.82,2-5%,19.28,9.64,hit_15pc_20d,capitulation,33.90831758034027,18.31582194494749,15.592495635392773,PROMOTED,volatility (20d ATR%) >= 2.673 AND distance from 50-DMA >= -9.6156 AND 60-day return <= -15.4153 AND close position in weekly range >= 0.712,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength,ignore
FALCPAT_9119,USHAMART,3,4.807,2-5%,14.421000000000001,8.325968231983593,hit_15pc_20d,breakout,20.77826725403818,19.56237142322798,1.2158958308102013,PROMOTED,volatility (20d ATR%) <= 3.4326 AND 5-day return <= 3.9414 AND close position in weekly range >= 0.6344 AND weekly range % >= 7.0481,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength,ignore
FALCPAT_6675,SAREGAMA,4,4.804,2-5%,19.216,9.608,hit_15pc_20d,capitulation,33.90831758034027,18.31582194494749,15.592495635392773,PROMOTED,volatility (20d ATR%) >= 2.673 AND distance from 50-DMA >= -9.6156 AND 60-day return <= -15.4153 AND close position in weekly range >= 0.712,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength,ignore
FALCPAT_8462,CCL,4,4.803,2-5%,19.212,9.606,hit_15pc_20d,other,42.62422360248447,15.52565995111252,27.09856365137196,PROMOTED,slope of 50-DMA <= 0.4452 AND close position in weekly range >= 0.2196 AND weekly range % >= 12.8017,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_7160,POONAWALLA,3,4.803,2-5%,14.408999999999999,8.319040028753317,hit_10pc_20d,capitulation,47.661141804788215,32.698883353500555,14.962258451287658,PROMOTED,volatility (20d ATR%) >= 2.2284 AND distance from 120-day high <= -32.8368 AND close position in weekly range <= 0.5467 AND distance from 20-week SMA <= 8.4216,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_weak_close,ignore
FALCPAT_6674,VIJAYA,5,4.802,2-5%,24.009999999999998,10.737598427953989,hit_15pc_20d,capitulation,45.36082474226804,18.31582194494749,27.04500279732055,PROMOTED,volatility (20d ATR%) >= 2.673 AND distance from 50-DMA <= -9.6156 AND 60-day return <= -15.4153 AND close position in weekly range >= 0.712,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength,ignore
FALCPAT_9111,VIJAYA,5,4.802,2-5%,24.009999999999998,10.737598427953989,hit_10pc_20d,breakout,63.94869445716903,35.380587245184216,28.568107211984817,PROMOTED,volatility (20d ATR%) >= 3.307 AND distance from 200-DMA <= -0.9248 AND close position in weekly range >= 0.7784 AND distance from 20-week SMA <= -1.7511,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_6516,KFINTECH,3,4.795,2-5%,14.385,8.305183622292766,,,,,,,,,other,ignore
FALCPAT_9430,COCHINSHIP,4,4.792,2-5%,19.168,9.584,hit_15pc_20d,other,31.63636363636364,19.56237142322798,12.073992213135655,PROMOTED,volatility (20d ATR%) >= 4.2484 AND distance from year-high >= -15.7819 AND distance from 200-DMA >= 1.1002 AND slope of 50-DMA <= 1.5738,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,ignore
