poll_ist,fn,symbol,exchange,periodicity,bars,newest_bar_ist,close,oi,volume,reply_ms,error
2026-09-23 13:01:26,GetHistory,NIFTY BANK,NSE_IDX,15minute,113,2026-09-23 12:45:00,56559.3,0,0,3907,
2026-09-23 13:01:47,GetHistory,NIFTY 50,NSE_IDX,1minute,218,2026-09-23 12:46:00,23445.15,0,0,2308,
2026-09-23 13:01:47,GetHistory,RELIANCE,NSE,1minute,212,2026-09-23 12:46:00,1251.1,0,40400,480,
2026-09-23 13:01:48,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,212,2026-09-23 12:46:00,23460.1,16118960,1625,981,
2026-09-23 13:01:49,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,212,2026-09-23 12:46:00,181.05,2589795,65585,982,
2026-09-23 13:02:17,GetExchangeSnapshot,NFO,NFO,1minute,2845,2026-09-23 12:47:00,2518,608790,2845,28334,
2026-09-23 13:03:58,GetHistory,NIFTY 50,NSE_IDX,1minute,220,2026-09-23 12:48:00,23443.75,0,0,1015,
2026-09-23 13:03:58,GetHistory,RELIANCE,NSE,1minute,214,2026-09-23 12:48:00,1250.9,0,18616,519,
2026-09-23 13:03:59,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,214,2026-09-23 12:48:00,23456.5,16117790,2925,1091,
2026-09-23 13:04:00,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,215,2026-09-23 12:49:00,182.7,2594540,52520,874,
2026-09-23 13:04:27,GetExchangeSnapshot,NFO,NFO,1minute,2691,2026-09-23 12:49:00,2371,576350,2691,26992,
2026-09-23 13:04:51,GetExchangeSnapshot,NSE,NSE,1minute,1571,2026-09-23 12:49:00,1,295527,1571,23756,
2026-09-23 13:06:02,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,67,2026-09-23 12:45:00,56650.2,1875690,7770,2988,
2026-09-23 13:06:04,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,67,2026-09-23 12:45:00,23466.6,16110900,29380,1670,
2026-09-23 13:06:06,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,67,2026-09-23 12:45:00,1254.4,113424500,519500,1541,
2026-09-23 13:06:07,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,67,2026-09-23 12:45:00,605.0,140250,16800,1180,
2026-09-23 13:06:11,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,67,2026-09-23 12:45:00,147.85,305490,37440,4016,
2026-09-23 13:06:12,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,67,2026-09-23 12:45:00,187.0,2632695,1011465,1551,
2026-09-23 13:06:14,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,67,2026-09-23 12:45:00,68.7,7904130,2560805,1581,
2026-09-23 13:06:18,GetHistory,HDFCBANK,NSE,15minute,69,2026-09-23 12:45:00,740.65,0,561535,4124,
2026-09-23 13:06:23,GetHistory,RELIANCE,NSE,15minute,69,2026-09-23 12:45:00,1252.2,0,380717,4915,
2026-09-23 13:06:30,GetHistory,NIFTY 50,NSE_IDX,15minute,113,2026-09-23 12:45:00,23453.15,0,0,7381,
2026-09-23 13:06:35,GetHistory,NIFTY BANK,NSE_IDX,15minute,113,2026-09-23 12:45:00,56559.3,0,0,4843,
2026-09-23 13:06:39,GetHistory,NIFTY 50,NSE_IDX,1minute,223,2026-09-23 12:51:00,23448.75,0,0,3579,
2026-09-23 13:06:39,GetHistory,RELIANCE,NSE,1minute,217,2026-09-23 12:51:00,1251.1,0,11019,543,
2026-09-23 13:06:40,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,217,2026-09-23 12:51:00,23465.8,16115190,3705,986,
2026-09-23 13:06:44,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,217,2026-09-23 12:51:00,183.55,2607800,78000,3418,
2026-09-23 13:07:11,GetExchangeSnapshot,NFO,NFO,1minute,2647,2026-09-23 12:52:00,2320,566816,2647,26969,
2026-09-23 13:07:34,GetExchangeSnapshot,NSE,NSE,1minute,1531,2026-09-23 12:52:00,2,288118,1531,23457,
2026-09-23 13:08:24,GetHistory,NIFTY 50,NSE_IDX,1minute,225,2026-09-23 12:53:00,23445.95,0,0,992,
2026-09-23 13:08:25,GetHistory,RELIANCE,NSE,1minute,219,2026-09-23 12:53:00,1251.2,0,10401,975,
2026-09-23 13:08:28,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,219,2026-09-23 12:53:00,23464.7,16115320,1235,3032,
2026-09-23 13:08:28,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,219,2026-09-23 12:53:00,180.9,2623530,49985,574,
2026-09-23 13:08:55,GetExchangeSnapshot,NFO,NFO,1minute,2685,2026-09-23 12:53:00,2343,575123,2685,27085,
2026-09-23 13:10:36,GetHistory,NIFTY 50,NSE_IDX,1minute,227,2026-09-23 12:55:00,23444.45,0,0,527,
2026-09-23 13:10:37,GetHistory,RELIANCE,NSE,1minute,221,2026-09-23 12:55:00,1251.5,0,29542,1515,
2026-09-23 13:10:39,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,221,2026-09-23 12:55:00,23452.0,16115320,1755,1665,
2026-09-23 13:10:43,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,221,2026-09-23 12:55:00,177.7,2628860,60775,3962,
2026-09-23 13:11:14,GetExchangeSnapshot,NFO,NFO,1minute,2781,2026-09-23 12:56:00,2426,595762,2781,30938,
2026-09-23 13:11:38,GetExchangeSnapshot,NSE,NSE,1minute,1546,2026-09-23 12:56:00,1,290816,1546,24410,
2026-09-23 13:11:50,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,67,2026-09-23 12:45:00,56650.2,1875690,7770,2217,
2026-09-23 13:11:52,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,67,2026-09-23 12:45:00,23466.6,16110900,29380,1671,
2026-09-23 13:11:53,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,67,2026-09-23 12:45:00,1254.4,113424500,519500,1560,
2026-09-23 13:11:54,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,67,2026-09-23 12:45:00,605.0,140250,16800,1180,
2026-09-23 13:11:56,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,67,2026-09-23 12:45:00,147.85,305490,37440,1351,
2026-09-23 13:11:59,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,67,2026-09-23 12:45:00,187.0,2632695,1011465,3453,
2026-09-23 13:12:01,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,67,2026-09-23 12:45:00,68.7,7904130,2560805,1610,
2026-09-23 13:12:04,GetHistory,HDFCBANK,NSE,15minute,69,2026-09-23 12:45:00,740.65,0,561535,3134,
2026-09-23 13:12:07,GetHistory,RELIANCE,NSE,15minute,69,2026-09-23 12:45:00,1252.2,0,380717,2515,
2026-09-23 13:12:13,GetHistory,NIFTY 50,NSE_IDX,15minute,113,2026-09-23 12:45:00,23453.15,0,0,6858,
2026-09-23 13:12:17,GetHistory,NIFTY BANK,NSE_IDX,15minute,113,2026-09-23 12:45:00,56559.3,0,0,3452,
2026-09-23 13:17:09,GetHistory,NIFTY 50,NSE_IDX,1minute,234,2026-09-23 13:02:00,23455.8,0,0,2273,
2026-09-23 13:17:09,GetHistory,RELIANCE,NSE,1minute,228,2026-09-23 13:02:00,1251.8,0,9418,474,
2026-09-23 13:17:10,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,228,2026-09-23 13:02:00,23472.0,16110575,3705,1484,
2026-09-23 13:17:22,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,228,2026-09-23 13:02:00,188.7,2651805,57070,11350,
2026-09-23 13:17:49,GetExchangeSnapshot,NFO,NFO,1minute,2787,2026-09-23 13:02:00,2451,597055,2787,27018,
2026-09-23 13:18:11,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,68,2026-09-23 13:00:00,56685.8,1875060,6360,3450,
2026-09-23 13:18:12,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,68,2026-09-23 13:00:00,23459.9,16108430,36985,1538,
2026-09-23 13:18:15,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,68,2026-09-23 13:00:00,1253.4,113393000,251000,2995,
2026-09-23 13:18:17,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,68,2026-09-23 13:00:00,615.55,137700,24150,1300,
2026-09-23 13:18:18,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,68,2026-09-23 13:00:00,144.0,305130,51120,1362,
2026-09-23 13:18:21,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,68,2026-09-23 13:00:00,184.25,2595645,1075425,3326,
2026-09-23 13:18:23,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,68,2026-09-23 13:00:00,69.7,8013655,2538770,1659,
2026-09-23 13:18:28,GetHistory,HDFCBANK,NSE,15minute,70,2026-09-23 13:00:00,741.05,0,966044,4794,
2026-09-23 13:18:31,GetHistory,RELIANCE,NSE,15minute,70,2026-09-23 13:00:00,1251.4,0,255904,2998,
2026-09-23 13:18:35,GetHistory,NIFTY 50,NSE_IDX,15minute,114,2026-09-23 13:00:00,23446.3,0,0,4379,
2026-09-23 13:18:39,GetHistory,NIFTY BANK,NSE_IDX,15minute,114,2026-09-23 13:00:00,56572.0,0,0,3947,
2026-09-23 13:18:45,GetHistory,NIFTY 50,NSE_IDX,1minute,235,2026-09-23 13:03:00,23457.25,0,0,5971,
2026-09-23 13:18:46,GetHistory,RELIANCE,NSE,1minute,229,2026-09-23 13:03:00,1252.2,0,23212,594,
2026-09-23 13:18:47,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,229,2026-09-23 13:03:00,23475.0,16111420,4030,1211,
2026-09-23 13:18:48,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,229,2026-09-23 13:03:00,190.15,2653495,135070,1115,
2026-09-23 13:19:16,GetExchangeSnapshot,NFO,NFO,1minute,2703,2026-09-23 13:04:00,2352,578777,2703,27735,
2026-09-23 13:19:39,GetExchangeSnapshot,NSE,NSE,1minute,1524,2026-09-23 13:04:00,1,286638,1524,23666,
2026-09-23 13:20:21,GetHistory,NIFTY 50,NSE_IDX,1minute,237,2026-09-23 13:05:00,23451.15,0,0,900,
2026-09-23 13:20:25,GetHistory,RELIANCE,NSE,1minute,231,2026-09-23 13:05:00,1251.8,0,23792,4902,
2026-09-23 13:20:27,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,231,2026-09-23 13:05:00,23465.0,16109275,1430,1473,
2026-09-23 13:20:28,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,231,2026-09-23 13:05:00,184.9,2646800,79885,1269,
2026-09-23 13:20:55,GetExchangeSnapshot,NFO,NFO,1minute,2599,2026-09-23 13:05:00,2265,556902,2599,26718,
2026-09-23 13:22:37,GetHistory,NIFTY 50,NSE_IDX,1minute,239,2026-09-23 13:07:00,23455.65,0,0,3374,
2026-09-23 13:22:38,GetHistory,RELIANCE,NSE,1minute,233,2026-09-23 13:07:00,1251.8,0,43070,473,
2026-09-23 13:22:39,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,233,2026-09-23 13:07:00,23474.0,16109145,1885,1432,
2026-09-23 13:22:43,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,233,2026-09-23 13:07:00,190.35,2657070,106535,3573,
2026-09-23 13:23:09,GetExchangeSnapshot,NFO,NFO,1minute,2706,2026-09-23 13:08:00,2364,579402,2706,26635,
2026-09-23 13:23:33,GetExchangeSnapshot,NSE,NSE,1minute,1571,2026-09-23 13:08:00,1,295409,1571,23590,
2026-09-23 13:23:55,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,68,2026-09-23 13:00:00,56685.8,1875060,6360,4599,
2026-09-23 13:23:57,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,68,2026-09-23 13:00:00,23459.9,16108430,36985,2091,
2026-09-23 13:24:02,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,68,2026-09-23 13:00:00,1253.4,113393000,251000,4754,
2026-09-23 13:24:03,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,68,2026-09-23 13:00:00,615.55,137700,24150,1140,
2026-09-23 13:24:04,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,68,2026-09-23 13:00:00,144.0,305130,51120,1243,
2026-09-23 13:24:09,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,68,2026-09-23 13:00:00,184.25,2595645,1075425,4674,
2026-09-23 13:24:11,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,68,2026-09-23 13:00:00,69.7,8013655,2538770,2032,
2026-09-23 13:24:14,GetHistory,HDFCBANK,NSE,15minute,70,2026-09-23 13:00:00,741.05,0,966044,2531,
2026-09-23 13:24:17,GetHistory,RELIANCE,NSE,15minute,70,2026-09-23 13:00:00,1251.4,0,255904,3933,
2026-09-23 13:24:21,GetHistory,NIFTY 50,NSE_IDX,15minute,114,2026-09-23 13:00:00,23446.3,0,0,3482,
2026-09-23 13:24:26,GetHistory,NIFTY BANK,NSE_IDX,15minute,114,2026-09-23 13:00:00,56572.0,0,0,5296,
2026-09-23 13:24:36,GetHistory,NIFTY 50,NSE_IDX,1minute,241,2026-09-23 13:09:00,23448.9,0,0,1258,
2026-09-23 13:24:40,GetHistory,RELIANCE,NSE,1minute,235,2026-09-23 13:09:00,1251.9,0,6205,3654,
2026-09-23 13:24:41,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,235,2026-09-23 13:09:00,23463.5,16109990,3965,821,
2026-09-23 13:24:42,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,235,2026-09-23 13:09:00,185.45,2645695,49855,1077,
2026-09-23 13:25:09,GetExchangeSnapshot,NFO,NFO,1minute,2644,2026-09-23 13:10:00,2325,566332,2644,27385,
2026-09-23 13:26:51,GetHistory,NIFTY 50,NSE_IDX,1minute,243,2026-09-23 13:11:00,23444.05,0,0,2899,
2026-09-23 13:26:52,GetHistory,RELIANCE,NSE,1minute,237,2026-09-23 13:11:00,1251.4,0,10335,520,
2026-09-23 13:26:54,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,237,2026-09-23 13:11:00,23457.7,16108820,3380,2198,
2026-09-23 13:26:59,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,237,2026-09-23 13:11:00,182.5,2637310,119275,5332,
2026-09-23 13:27:28,GetExchangeSnapshot,NFO,NFO,1minute,2859,2026-09-23 13:12:00,2495,612195,2859,28813,
2026-09-23 13:27:52,GetExchangeSnapshot,NSE,NSE,1minute,1508,2026-09-23 13:12:00,1,283688,1508,24452,
2026-09-23 13:29:16,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,68,2026-09-23 13:00:00,56685.8,1875060,6360,5274,
2026-09-23 13:29:17,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,68,2026-09-23 13:00:00,23459.9,16108430,36985,1665,
2026-09-23 13:29:22,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,68,2026-09-23 13:00:00,1253.4,113393000,251000,4888,
2026-09-23 13:29:23,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,68,2026-09-23 13:00:00,615.55,137700,24150,1148,
2026-09-23 13:29:26,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,68,2026-09-23 13:00:00,144.0,305130,51120,2820,
2026-09-23 13:29:27,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,68,2026-09-23 13:00:00,184.25,2595645,1075425,1096,
2026-09-23 13:29:29,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,68,2026-09-23 13:00:00,69.7,8013655,2538770,1585,
2026-09-23 13:29:35,GetHistory,HDFCBANK,NSE,15minute,70,2026-09-23 13:00:00,741.05,0,966044,6184,
2026-09-23 13:29:38,GetHistory,RELIANCE,NSE,15minute,70,2026-09-23 13:00:00,1251.4,0,255904,2527,
2026-09-23 13:29:44,GetHistory,NIFTY 50,NSE_IDX,15minute,114,2026-09-23 13:00:00,23446.3,0,0,6051,
2026-09-23 13:29:52,GetHistory,NIFTY BANK,NSE_IDX,15minute,114,2026-09-23 13:00:00,56572.0,0,0,8293,
2026-09-23 13:29:56,GetHistory,NIFTY 50,NSE_IDX,1minute,246,2026-09-23 13:14:00,23446.3,0,0,4478,
2026-09-23 13:29:57,GetHistory,RELIANCE,NSE,1minute,240,2026-09-23 13:14:00,1251.4,0,15055,919,
2026-09-23 13:29:58,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,240,2026-09-23 13:14:00,23459.9,16108430,975,989,
2026-09-23 13:29:59,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,240,2026-09-23 13:14:00,184.25,2595645,26650,715,
2026-09-23 13:30:36,GetExchangeSnapshot,NFO,NFO,1minute,2700,2026-09-23 13:15:00,2359,578276,2700,36508,
2026-09-23 13:31:25,GetHistory,NIFTY 50,NSE_IDX,1minute,248,2026-09-23 13:16:00,23449.35,0,0,1433,
2026-09-23 13:31:26,GetHistory,RELIANCE,NSE,1minute,242,2026-09-23 13:16:00,1251.0,0,39401,977,
2026-09-23 13:31:27,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,242,2026-09-23 13:16:00,23464.5,16108820,1820,1396,
2026-09-23 13:31:32,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,242,2026-09-23 13:16:00,184.9,2588105,54340,4570,
2026-09-23 13:31:59,GetExchangeSnapshot,NFO,NFO,1minute,2602,2026-09-23 13:16:00,2260,557258,2602,27751,
2026-09-23 13:32:23,GetExchangeSnapshot,NSE,NSE,1minute,1566,2026-09-23 13:17:00,2,294483,1566,23748,
2026-09-23 13:33:39,GetHistory,NIFTY 50,NSE_IDX,1minute,250,2026-09-23 13:18:00,23446.75,0,0,2301,
2026-09-23 13:33:41,GetHistory,RELIANCE,NSE,1minute,244,2026-09-23 13:18:00,1251.1,0,10091,1505,
2026-09-23 13:33:42,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,244,2026-09-23 13:18:00,23458.9,16109730,1885,1082,
2026-09-23 13:33:48,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,244,2026-09-23 13:18:00,183.7,2581800,24115,5665,
2026-09-23 13:34:14,GetExchangeSnapshot,NFO,NFO,1minute,2485,2026-09-23 13:19:00,2120,532416,2485,26231,
2026-09-23 13:34:52,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,69,2026-09-23 13:15:00,56691.4,1874790,1770,1972,
2026-09-23 13:34:53,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,69,2026-09-23 13:15:00,23455.0,16099135,53040,1289,
2026-09-23 13:34:57,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,69,2026-09-23 13:15:00,1251.3,112353000,163000,4033,
2026-09-23 13:34:58,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,69,2026-09-23 13:15:00,604.0,137850,7980,1124,
2026-09-23 13:34:59,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,69,2026-09-23 13:15:00,147.6,306960,15210,903,
2026-09-23 13:35:05,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,69,2026-09-23 13:15:00,176.8,2576145,585325,5558,
2026-09-23 13:35:06,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,69,2026-09-23 13:15:00,72.3,7980960,1237535,1463,
2026-09-23 13:35:09,GetHistory,HDFCBANK,NSE,15minute,71,2026-09-23 13:15:00,740.25,0,678101,3061,
2026-09-23 13:35:13,GetHistory,RELIANCE,NSE,15minute,71,2026-09-23 13:15:00,1250.0,0,361497,3406,
2026-09-23 13:35:19,GetHistory,NIFTY 50,NSE_IDX,15minute,115,2026-09-23 13:15:00,23439.0,0,0,6331,
2026-09-23 13:35:26,GetHistory,NIFTY BANK,NSE_IDX,15minute,115,2026-09-23 13:15:00,56559.1,0,0,6636,
2026-09-23 13:35:39,GetHistory,NIFTY 50,NSE_IDX,1minute,252,2026-09-23 13:20:00,23448.3,0,0,3604,
2026-09-23 13:35:40,GetHistory,RELIANCE,NSE,1minute,246,2026-09-23 13:20:00,1251.1,0,13126,957,
2026-09-23 13:35:41,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,246,2026-09-23 13:20:00,23464.9,16110185,585,987,
2026-09-23 13:35:44,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,246,2026-09-23 13:20:00,185.3,2578680,18980,3274,
2026-09-23 13:36:10,GetExchangeSnapshot,NFO,NFO,1minute,2592,2026-09-23 13:21:00,2261,555134,2592,26169,
2026-09-23 13:36:34,GetExchangeSnapshot,NSE,NSE,1minute,1531,2026-09-23 13:21:00,2,287871,1531,23293,
2026-09-23 13:37:44,GetHistory,NIFTY 50,NSE_IDX,1minute,254,2026-09-23 13:22:00,23449.7,0,0,702,
2026-09-23 13:37:45,GetHistory,RELIANCE,NSE,1minute,248,2026-09-23 13:22:00,1250.7,0,62276,1201,
2026-09-23 13:37:46,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,248,2026-09-23 13:22:00,23468.6,16110315,23855,677,
2026-09-23 13:37:49,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,248,2026-09-23 13:22:00,185.55,2576405,37310,2920,
2026-09-23 13:38:15,GetExchangeSnapshot,NFO,NFO,1minute,2512,2026-09-23 13:23:00,2164,538235,2512,26330,
2026-09-23 13:39:56,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,69,2026-09-23 13:15:00,56691.4,1874790,1770,2096,
2026-09-23 13:40:00,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,69,2026-09-23 13:15:00,23455.0,16099135,53040,3602,
2026-09-23 13:40:03,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,69,2026-09-23 13:15:00,1251.3,112353000,163000,3368,
2026-09-23 13:40:05,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,69,2026-09-23 13:15:00,604.0,137850,7980,1537,
2026-09-23 13:40:06,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,69,2026-09-23 13:15:00,147.6,306960,15210,1127,
2026-09-23 13:40:07,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,69,2026-09-23 13:15:00,176.8,2576145,585325,955,
2026-09-23 13:40:11,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,69,2026-09-23 13:15:00,72.3,7980960,1237535,4787,
2026-09-23 13:40:14,GetHistory,HDFCBANK,NSE,15minute,71,2026-09-23 13:15:00,740.25,0,678101,2265,
2026-09-23 13:40:16,GetHistory,RELIANCE,NSE,15minute,71,2026-09-23 13:15:00,1250.0,0,361497,2482,
2026-09-23 13:40:19,GetHistory,NIFTY 50,NSE_IDX,15minute,115,2026-09-23 13:15:00,23439.0,0,0,3345,
2026-09-23 13:40:24,GetHistory,NIFTY BANK,NSE_IDX,15minute,115,2026-09-23 13:15:00,56559.1,0,0,4718,
2026-09-23 13:40:25,GetHistory,NIFTY 50,NSE_IDX,1minute,257,2026-09-23 13:25:00,23450.55,0,0,827,
2026-09-23 13:40:27,GetHistory,RELIANCE,NSE,1minute,251,2026-09-23 13:25:00,1251.0,0,6326,1539,
2026-09-23 13:40:27,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,251,2026-09-23 13:25:00,23468.3,16101410,3380,782,
2026-09-23 13:40:28,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,251,2026-09-23 13:25:00,187.65,2584595,49270,1092,
2026-09-23 13:40:54,GetExchangeSnapshot,NFO,NFO,1minute,2569,2026-09-23 13:25:00,2215,550362,2569,25789,
2026-09-23 13:41:18,GetExchangeSnapshot,NSE,NSE,1minute,1568,2026-09-23 13:26:00,1,294979,1568,23343,
2026-09-23 13:41:57,GetHistory,NIFTY 50,NSE_IDX,1minute,258,2026-09-23 13:26:00,23451.0,0,0,1261,
2026-09-23 13:41:58,GetHistory,RELIANCE,NSE,1minute,252,2026-09-23 13:26:00,1250.5,0,13220,995,
2026-09-23 13:41:59,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,252,2026-09-23 13:26:00,23466.6,16099720,1170,969,
2026-09-23 13:42:00,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,253,2026-09-23 13:27:00,184.85,2579135,26000,1024,
2026-09-23 13:42:28,GetExchangeSnapshot,NFO,NFO,1minute,2614,2026-09-23 13:27:00,2246,559714,2614,27190,
2026-09-23 13:42:51,GetExchangeSnapshot,NSE,NSE,1minute,1582,2026-09-23 13:27:00,1,297704,1582,23470,
2026-09-23 13:44:04,GetHistory,NIFTY 50,NSE_IDX,1minute,261,2026-09-23 13:29:00,23439.0,0,0,3999,
2026-09-23 13:44:04,GetHistory,RELIANCE,NSE,1minute,255,2026-09-23 13:29:00,1250.0,0,77670,662,
2026-09-23 13:44:05,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,255,2026-09-23 13:29:00,23455.0,16099135,4615,1126,
2026-09-23 13:44:06,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,255,2026-09-23 13:29:00,176.8,2576145,136825,863,
2026-09-23 13:44:33,GetExchangeSnapshot,NFO,NFO,1minute,2909,2026-09-23 13:29:00,2540,623219,2909,27009,
2026-09-23 13:45:23,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,70,2026-09-23 13:30:00,56677.2,1875810,9030,2156,
2026-09-23 13:45:24,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,70,2026-09-23 13:30:00,23450.1,16100955,61750,1410,
2026-09-23 13:45:28,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,70,2026-09-23 13:30:00,1249.5,112357500,295500,3894,
2026-09-23 13:45:29,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,70,2026-09-23 13:30:00,617.7,136110,18090,1121,
2026-09-23 13:45:33,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,70,2026-09-23 13:30:00,141.75,298260,36630,3564,
